Time,AccX,AccY,AccZ,AngleX,AngleY,AngleZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
7616.900769189,0.6445,-0.1787,0.7573,-13.173,-39.644,-112.456,0.1221,-0.061,0.0,-5420,-538,-2532
7617.000769295,0.6426,-0.1802,0.7583,-13.173,-39.644,-112.456,0.0,0.1221,0.0,-5411,-536,-2532
7617.100769457,0.6479,-0.1772,0.7588,-13.173,-39.644,-112.467,0.061,-0.061,0.0,-5420,-540,-2559
7617.200769805,0.6436,-0.1772,0.7559,-13.178,-39.639,-112.462,0.0,0.1831,0.0,-5428,-529,-2532
7617.30077017,0.6436,-0.1782,0.7593,-13.178,-39.639,-112.462,0.0,-0.1221,0.0,-5415,-536,-2550
7617.400770295,0.6479,-0.1763,0.7588,-13.178,-39.644,-112.456,0.0,0.0,0.0,-5433,-531,-2537
7617.500770494,0.6426,-0.1777,0.7573,-13.184,-39.639,-112.456,0.0,0.0,0.0,-5436,-537,-2535
7617.600770823,0.6475,-0.1772,0.7593,-13.184,-39.639,-112.456,0.0,0.0,0.0,-5420,-534,-2542
7617.700771078,0.646,-0.1777,0.7573,-13.184,-39.639,-112.462,0.0,0.061,0.0,-5411,-546,-2538
7617.800771407,0.6455,-0.1772,0.7583,-13.189,-39.639,-112.456,0.0,0.0,0.0,-5415,-541,-2533
7617.900771513,0.6445,-0.1772,0.7583,-13.189,-39.639,-112.456,0.0,0.0,0.0,-5425,-537,-2542
7618.000771564,0.6475,-0.1772,0.7559,-13.195,-39.644,-112.44,0.0,0.0,0.0,-5434,-527,-2534
7618.100771893,0.645,-0.1787,0.7598,-13.195,-39.639,-112.429,0.0,-0.061,0.0,-5422,-533,-2536
7618.20077224,0.646,-0.1753,0.7529,-13.195,-39.644,-112.407,0.0,0.0,0.0,-5420,-534,-2494
7618.300772347,0.645,-0.1772,0.7588,-13.189,-39.655,-112.401,0.0,0.0,0.0,-5419,-530,-2547
7618.400772657,0.6455,-0.1772,0.7603,-13.195,-39.65,-112.401,0.0,0.0,0.0,-5434,-535,-2542
7618.500772819,0.646,-0.1763,0.7539,-13.195,-39.65,-112.396,0.0,0.0,0.0,-5429,-531,-2530
7618.600773092,0.6431,-0.1792,0.7583,-13.195,-39.65,-112.385,0.0,0.0,0.0,-5436,-534,-2532
7618.700773273,0.647,-0.1772,0.7573,-13.195,-39.65,-112.368,0.0,0.0,0.0,-5429,-533,-2543
7618.800773287,0.6426,-0.1807,0.7593,-13.195,-39.65,-112.374,0.0,0.0,0.0,-5416,-540,-2537
7618.900773393,0.6455,-0.1782,0.7598,-13.2,-39.65,-112.379,0.0,0.0,0.0,-5399,-534,-2541
7619.000773759,0.646,-0.1782,0.7568,-13.2,-39.65,-112.363,0.0,0.0,0.0,-5437,-536,-2512
7619.100773866,0.645,-0.1772,0.7568,-13.2,-39.65,-112.357,0.0,0.0,0.0,-5427,-532,-2554
