Time,PulseCounts1,PulseCounts2
2497.775444394,0.0,0.0
2497.825841689,0.0,0.0
2497.876260279,0.0,0.0
2497.926559963,0.0,0.0
2497.976872961,0.0,0.0
2498.027271348,0.0,0.0
2498.07766029,0.0,0.0
2498.127972085,0.0,0.0
2498.181734816,0.0,0.0
2498.232342037,0.0,0.0
2498.284304725,0.0,0.0
2498.334489148,0.0,0.0
2498.384655386,0.0,0.0
2498.434890921,0.0,0.0
2498.485052992,0.0,0.0
2498.535263045,0.0,0.0
2498.585444913,0.0,0.0
2498.635665855,0.0,0.0
2498.685850278,0.0,0.0
2498.736026016,0.0,0.0
2498.786186236,0.0,0.0
2498.836389807,0.0,0.0
2498.886569656,0.0,0.0
2498.936871469,0.0,0.0
2498.987266559,0.0,0.0
2499.037633076,0.0,0.0
2499.087952092,0.0,0.0
2499.138268719,0.0,0.0
2499.192114951,0.0,0.0
2499.242771246,0.0,0.0
2499.294487026,0.0,0.0
2499.34470206,0.0,0.0
2499.39502302,0.0,0.0
2499.445328184,0.0,0.0
2499.495723219,0.0,0.0
2499.546385051,0.0,0.0
2499.597062587,0.0,0.0
2499.647751178,0.0,0.0
2499.698455862,0.0,0.0
2499.749104046,0.0,0.0
2499.799794063,0.0,0.0
2499.850506599,0.0,0.0
2499.901130894,0.0,0.0
2499.951782652,0.0,0.0
2500.002440354,0.0,0.0
2500.053311483,0.0,0.0
2500.103638759,0.0,0.0
2500.154051682,0.0,0.0
2500.206111796,0.0,0.0
2500.256670072,0.0,0.0
2500.3072322,0.0,0.0
2500.357528438,0.0,0.0
2500.407832065,0.0,0.0
2500.458122507,0.0,0.0
2500.508460652,0.0,0.0
2500.558739723,0.0,0.0
2500.609063832,0.0,0.0
2500.659444718,0.0,0.0
2500.709851031,0.0,0.0
2500.760165417,0.0,0.0
2500.81053684,0.0,0.0
2500.86081656,0.0,0.0
2500.911119261,0.0,0.0
2500.961422962,0.0,0.0
2501.011701811,0.0,0.0
2501.062025845,0.0,0.0
2501.112310157,0.0,0.0
2501.162668395,0.0,0.0
2501.214378915,0.0,0.0
2501.265029839,0.0,0.0
2501.315966209,0.0,0.0
2501.366330484,0.0,0.0
2501.416612795,0.0,0.0
2501.466890237,0.0,0.0
2501.517195715,0.0,0.0
2501.567527713,0.0,0.0
2501.617848061,0.0,0.0
2501.668135614,0.0,0.0
2501.71842187,0.0,0.0
2501.768713145,0.0,0.0
2501.819023253,0.0,0.0
2501.869356547,0.0,0.0
2501.919660618,0.0,0.0
2501.969936096,0.0,0.0
2502.020340538,0.0,0.0
2502.070672405,0.0,0.0
2502.121045958,0.0,0.0
2502.172200365,0.0,0.0
2502.222764344,0.0,0.0
2502.273351601,0.0,0.0
2502.324829824,0.0,0.0
2502.375156969,0.0,0.0
2502.425702985,0.0,0.0
2502.476010816,0.0,0.0
