Time,PulseCounts1,PulseCounts2
3410.02403045,0.0,0.0
3410.074186054,0.0,0.0
3410.124421233,0.0,0.0
3410.174569708,0.0,0.0
3410.224719775,0.0,0.0
3410.274899546,0.0,0.0
3410.325064984,0.0,0.0
3410.375225311,0.0,0.0
3410.425417378,0.0,0.0
3410.475595631,0.0,0.0
3410.525772828,0.0,0.0
3410.575980432,0.0,0.0
3410.62613187,0.0,0.0
3410.676324863,0.0,0.0
3410.726509931,0.0,0.0
3410.776695109,0.0,0.0
3410.826894973,0.0,0.0
3410.877087151,0.0,0.0
3410.927267145,0.0,0.0
3410.977464545,0.0,0.0
3411.027642761,0.0,0.0
3411.077831347,0.0,0.0
3411.12798271,0.0,0.0
3411.178166481,0.0,0.0
3411.228355345,0.0,0.0
3411.278533597,0.0,0.0
3411.328696349,0.0,0.0
3411.378875528,0.0,0.0
3411.429058298,0.0,0.0
3411.479232736,0.0,0.0
3411.529431748,0.0,0.0
3411.579603611,0.0,0.0
3411.629778845,0.0,0.0
3411.679963079,0.0,0.0
3411.730125183,0.0,0.0
3411.780308546,0.0,0.0
3411.830480873,0.0,0.0
3411.880675088,0.0,0.0
3411.930851211,0.0,0.0
3411.980992074,0.0,0.0
3412.031189567,0.0,0.0
3412.081364708,0.0,0.0
3412.13153922,0.0,0.0
3412.181718954,0.0,0.0
3412.231893113,0.0,0.0
3412.28206631,0.0,0.0
3412.332250284,0.0,0.0
3412.382396258,0.0,0.0
3412.432581344,0.0,0.0
3412.482767725,0.0,0.0
3412.53295307,0.0,0.0
3412.583119156,0.0,0.0
3412.6332865,0.0,0.0
3412.68350316,0.0,0.0
3412.733673505,0.0,0.0
3412.783858257,0.0,0.0
3412.834035898,0.0,0.0
3412.884181261,0.0,0.0
3412.93433805,0.0,0.0
3412.984535024,0.0,0.0
3413.034730091,0.0,0.0
3413.084910232,0.0,0.0
3413.135094392,0.0,0.0
3413.185261477,0.0,0.0
3413.235424006,0.0,0.0
3413.285587444,0.0,0.0
3413.335732547,0.0,0.0
3413.385908077,0.0,0.0
3413.436085921,0.0,0.0
