Timestamp (s),Raw Value,Voltage (V)
16.258122,18960,2.37
16.26213,19024,2.38
16.266143,19072,2.39
16.270165,19152,2.4
16.274186,19216,2.41
16.278379,19312,2.42
16.282395,19408,2.43
16.286411,19536,2.45
16.290425,19696,2.47
16.294434,19872,2.5
16.298449,20032,2.51
16.302458,20176,2.53
16.306476,20336,2.55
16.310491,20512,2.57
16.314504,20656,2.59
16.318513,20800,2.61
16.322526,20944,2.63
16.326541,21120,2.65
16.330556,21296,2.67
16.33457,21440,2.69
16.338585,21568,2.7
16.342598,21696,2.72
16.346612,21792,2.73
16.350621,21888,2.74
16.354635,22000,2.75
16.358651,22064,2.76
16.362667,22144,2.77
16.366679,22208,2.78
16.370693,22240,2.78
16.374704,22288,2.79
16.378719,22272,2.79
16.382731,22272,2.78
16.386746,22272,2.78
16.390755,22272,2.78
16.39477,22272,2.78
16.398785,22256,2.78
16.402971,22272,2.79
16.407027,22272,2.79
16.411151,22256,2.78
16.415225,22240,2.78
16.419342,22272,2.78
16.423427,22240,2.78
16.427546,22192,2.77
16.431608,22128,2.77
16.435676,22032,2.75
16.439792,21920,2.73
16.443855,21744,2.71
16.447967,21568,2.68
16.452033,21392,2.66
16.456147,21168,2.63
16.460212,20896,2.6
16.464339,20656,2.57
16.468417,20400,2.53
16.472531,20128,2.5
16.476594,19872,2.47
16.48071,19584,2.43
16.48477,19296,2.4
16.488878,19072,2.37
16.49294,18832,2.34
16.497058,18608,2.31
16.50112,18336,2.28
16.505233,18096,2.25
16.509281,17856,2.22
16.513357,17680,2.2
16.51739,17472,2.18
16.521472,17312,2.15
16.525507,17136,2.14
16.529743,17056,2.13
16.533771,16960,2.12
16.537845,16864,2.1
16.54188,16800,2.1
16.545959,16800,2.1
16.549993,16800,2.1
16.554075,16800,2.1
16.558101,16784,2.1
16.562171,16800,2.1
16.566203,16800,2.1
16.570277,16800,2.1
16.574313,16832,2.1
16.578355,16848,2.11
16.582443,16880,2.12
16.586474,16960,2.13
16.590555,17072,2.14
16.594587,17200,2.16
16.598668,17344,2.18
16.602704,17504,2.2
16.606746,17664,2.22
16.610844,17840,2.24
16.614906,18032,2.26
16.61902,18192,2.29
16.623082,18368,2.31
16.6272,18576,2.34
16.631258,18768,2.36
16.635383,18944,2.38
16.639448,19104,2.4
16.643569,19264,2.42
16.647632,19456,2.44
16.651751,19616,2.46
16.655999,19808,2.49
16.660121,19968,2.5
16.664182,20080,2.51
16.668295,20192,2.53
16.672357,20288,2.54
16.676481,20352,2.55
16.680545,20432,2.55
16.684615,20416,2.55
16.688738,20432,2.56
16.692813,20432,2.55
16.696853,20416,2.55
16.700889,20416,2.55
16.70492,20416,2.55
16.708941,20432,2.55
16.712959,20416,2.55
16.71697,20416,2.55
16.720986,20384,2.55
16.725003,20336,2.54
16.72902,20304,2.53
16.733035,20224,2.52
16.737052,20144,2.51
16.741069,20048,2.5
16.745088,19920,2.49
16.749101,19808,2.47
16.753119,19680,2.45
16.757136,19504,2.43
16.761153,19344,2.41
16.765169,19184,2.39
16.769186,19024,2.37
16.773197,18880,2.35
16.777226,18704,2.33
16.78147,18528,2.3
16.785488,18368,2.29
16.789499,18224,2.27
16.793514,18080,2.25
16.79753,17968,2.24
16.801545,17872,2.23
16.805555,17808,2.22
16.809574,17776,2.22
16.81359,17728,2.22
16.817606,17712,2.22
16.821621,17728,2.22
16.825637,17712,2.22
16.829651,17728,2.22
16.833665,17728,2.22
16.837679,17744,2.22
16.841697,17776,2.22
16.845713,17840,2.23
16.84973,17920,2.25
16.853746,18032,2.26
16.857762,18144,2.28
16.861778,18288,2.29
16.865794,18432,2.32
16.869811,18608,2.34
16.873829,18768,2.36
16.877851,18944,2.38
16.881872,19136,2.4
16.88588,19296,2.42
16.889896,19472,2.44
16.893912,19632,2.46
16.89793,19776,2.48
16.901946,19904,2.5
16.906133,20048,2.51
16.910154,20112,2.52
16.914205,20192,2.53
16.918238,20208,2.53
16.922273,20256,2.53
16.926326,20240,2.53
16.93035,20272,2.53
16.934378,20256,2.53
16.938399,20272,2.53
16.942417,20256,2.53
16.946435,20256,2.53
16.950454,20240,2.53
16.95447,20256,2.53
16.958488,20240,2.53
16.962505,20208,2.52
16.966516,20176,2.52
16.970531,20112,2.51
16.974546,20016,2.5
16.978566,19888,2.48
16.982583,19776,2.46
16.986604,19616,2.44
16.990625,19440,2.42
16.994643,19248,2.39
16.998659,19088,2.37
17.002677,18896,2.35
17.006693,18704,2.33
17.010717,18496,2.3
17.014737,18272,2.27
17.018755,18032,2.24
17.022772,17840,2.22
17.026791,17648,2.19
17.030985,17440,2.17
17.035002,17232,2.14
17.039018,17056,2.12
17.043034,16896,2.1
17.047045,16736,2.08
17.051061,16576,2.07
17.055077,16464,2.05
17.059092,16320,2.03
17.063108,16224,2.02
17.067123,16192,2.02
17.071141,16112,2.02
17.075157,16128,2.02
17.079172,16112,2.01
17.083189,16112,2.01
17.087207,16112,2.01
17.091224,16128,2.02
17.09524,16112,2.02
17.099258,16128,2.02
17.103274,16192,2.03
17.107291,16240,2.04
17.111311,16352,2.05
17.115336,16464,2.07
17.119349,16576,2.08
17.12336,16704,2.1
17.127371,16848,2.11
17.131387,16976,2.13
17.135405,17136,2.15
17.139422,17312,2.17
17.143438,17472,2.2
17.147455,17664,2.22
17.151466,17840,2.24
17.155652,18016,2.26
17.159666,18208,2.29
17.163683,18368,2.31
17.167699,18528,2.33
17.171714,18672,2.34
17.175726,18800,2.36
17.179742,18912,2.37
17.183758,18992,2.38
17.187774,19072,2.39
17.191787,19152,2.4
17.195804,19184,2.4
17.199818,19264,2.41
17.203834,19248,2.41
17.207853,19264,2.41
17.211874,19264,2.41
17.215888,19248,2.41
17.219905,19248,2.41
17.22392,19248,2.4
17.227938,19248,2.41
17.231954,19248,2.41
17.235971,19248,2.4
17.239987,19200,2.4
17.244004,19120,2.39
17.248015,19056,2.38
17.252032,18960,2.37
17.256045,18880,2.35
17.260062,18752,2.34
17.264073,18640,2.32
17.268089,18496,2.3
17.272105,18352,2.28
17.276132,18176,2.26
17.280321,17984,2.24
17.284339,17824,2.22
17.288358,17664,2.19
17.292382,17456,2.17
17.296402,17280,2.15
17.30042,17104,2.13
17.304436,16960,2.11
17.308452,16768,2.09
17.312467,16592,2.07
17.316483,16464,2.05
17.320499,16304,2.03
17.324515,16192,2.02
17.328532,16112,2.01
17.332548,16064,2.0
17.336562,16000,2.0
17.34058,15984,2.0
17.344597,15984,2.0
17.348613,15968,2.0
17.352628,15968,2.0
17.356644,15968,2.0
17.360659,15968,2.0
17.364675,15968,2.0
17.368687,15984,2.0
17.372703,16064,2.01
17.376721,16112,2.02
17.38074,16192,2.03
17.384756,16320,2.05
17.388772,16448,2.07
17.392782,16576,2.08
17.396812,16736,2.1
17.40083,16912,2.12
17.405014,17072,2.14
17.40903,17264,2.17
17.413084,17408,2.19
17.41712,17600,2.21
17.421137,17776,2.23
17.425201,17920,2.25
17.429231,18080,2.27
17.433242,18208,2.28
17.437258,18352,2.3
17.441277,18464,2.32
17.445297,18576,2.33
17.449324,18672,2.34
17.453345,18752,2.35
17.457357,18816,2.35
17.461377,18848,2.36
17.465396,18848,2.36
17.469411,18848,2.36
17.473422,18848,2.36
17.477441,18832,2.36
17.481456,18848,2.35
17.485473,18832,2.35
17.489486,18848,2.36
17.493502,18864,2.36
17.497516,18848,2.36
17.501533,18848,2.35
17.505543,18816,2.35
17.509561,18800,2.35
17.513581,18768,2.34
17.517598,18688,2.33
17.521612,18624,2.32
17.525627,18528,2.31
17.529825,18432,2.3
17.533853,18304,2.28
17.537869,18176,2.27
17.541886,18048,2.25
17.5459,17920,2.23
17.549918,17760,2.21
17.553931,17632,2.2
17.557946,17488,2.18
17.561957,17328,2.16
17.565973,17168,2.14
17.569984,17024,2.12
17.574001,16880,2.1
17.578017,16768,2.09
17.582035,16624,2.07
17.586046,16528,2.06
17.590063,16464,2.05
17.594074,16432,2.05
17.598091,16352,2.05
17.602103,16320,2.05
17.606143,16368,2.05
17.610167,16352,2.05
17.61419,16352,2.04
17.618202,16352,2.04
17.62222,16368,2.05
17.626241,16384,2.05
17.63028,16336,2.05
17.634297,16480,2.06
17.638315,16528,2.07
17.642332,16624,2.09
17.64635,16752,2.1
17.650362,16848,2.12
17.654574,17056,2.14
17.658596,17216,2.16
17.662612,17360,2.18
17.666629,17536,2.2
17.670644,17664,2.21
17.674664,17840,2.24
17.678681,18016,2.26
17.682694,18192,2.28
17.686713,18320,2.3
17.690734,18464,2.31
17.694752,18560,2.34
17.698763,18720,2.35
17.702779,18816,2.36
17.706792,18912,2.37
17.710816,18992,2.38
17.714831,18992,2.39
17.718846,19168,2.4
17.722863,19200,2.4
17.726878,19216,2.41
17.730887,19248,2.41
17.734903,19152,2.4
17.738914,19280,2.41
17.74293,19248,2.41
17.746943,19248,2.41
17.750961,19248,2.41
17.754972,19248,2.4
17.758988,19264,2.41
17.762998,19280,2.41
17.767014,19248,2.41
17.771024,19248,2.4
17.77504,19248,2.39
17.779281,19216,2.4
17.78331,19168,2.39
17.787339,19120,2.38
17.791357,19008,2.37
17.79537,18944,2.36
17.799388,18768,2.35
17.803407,18768,2.34
17.807421,18656,2.33
17.811431,18560,2.31
17.815451,18400,2.29
17.819467,18192,2.27
17.823481,18128,2.25
17.827496,17952,2.24
17.831511,17808,2.22
17.835531,17632,2.19
17.839546,17472,2.18
17.843561,17344,2.16
17.847578,17200,2.14
17.851587,17088,2.13
17.855603,16944,2.11
17.859618,16816,2.09
17.863632,16672,2.08
17.867642,16640,2.07
17.871658,16560,2.07
17.875673,16528,2.06
17.879709,16512,2.07
17.883725,16448,2.07
17.88774,16544,2.07
17.891755,16544,2.07
17.89577,16544,2.07
17.89978,16528,2.07
17.903983,16432,2.07
17.907995,16560,2.07
17.912009,16576,2.08
17.916127,16640,2.09
17.920169,16720,2.09
17.924235,16784,2.1
17.928275,16944,2.13
17.932295,17040,2.14
17.936313,17152,2.15
17.94033,17264,2.17
17.944348,17376,2.17
17.948361,17504,2.2
17.952389,17632,2.21
17.956408,17728,2.22
17.960427,17856,2.24
17.964446,17968,2.26
17.968463,18016,2.27
17.972477,18256,2.29
17.976497,18368,2.3
17.980515,18464,2.31
17.984533,18544,2.32
17.988549,18544,2.34
17.992567,18720,2.34
17.996583,18768,2.35
18.000601,18832,2.36
18.004617,18864,2.36
18.008633,18896,2.35
18.01265,18912,2.36
18.016669,18880,2.36
18.020682,18880,2.36
18.024698,18896,2.36
18.028899,18896,2.35
18.032917,18928,2.37
18.036934,18912,2.36
18.040949,18912,2.36
18.044964,18896,2.36
18.04898,18880,2.36
18.052996,18752,2.36
18.057011,18928,2.36
18.061025,18896,2.36
18.065041,18912,2.36
18.06905,18912,2.36
18.073064,18752,2.36
18.077081,18944,2.37
18.081096,18896,2.36
18.085111,18864,2.36
18.089127,18848,2.35
18.093142,18768,2.34
18.09716,18704,2.33
18.101177,18624,2.33
18.105194,18576,2.32
18.10921,18464,2.3
18.113225,18368,2.29
18.117241,18272,2.27
18.121256,18144,2.26
18.125267,18048,2.25
18.129283,17920,2.24
18.133298,17824,2.22
18.137322,17728,2.21
18.14134,17664,2.2
18.145358,17600,2.19
18.149374,17520,2.19
18.153565,17456,2.18
18.15758,17424,2.18
18.161594,17408,2.17
18.165609,17408,2.18
18.169623,17408,2.17
18.173716,17408,2.17
18.177802,17392,2.17
18.181852,17376,2.17
18.185921,17408,2.17
18.189955,17392,2.18
18.19398,17408,2.18
18.197996,17392,2.17
18.202014,17392,2.18
18.206034,17408,2.17
18.210053,17392,2.17
18.214069,17408,2.17
18.218089,17424,2.18
18.222111,17456,2.18
18.226133,17472,2.19
18.230153,17536,2.2
18.23417,17600,2.2
18.238188,17680,2.21
18.242205,17744,2.22
18.246223,17840,2.24
18.250242,17936,2.25
18.254261,18080,2.27
18.258279,18208,2.28
18.262296,18336,2.3
18.266313,18448,2.31
18.270347,18576,2.33
18.274365,18688,2.34
18.278663,18816,2.36
18.282696,18944,2.38
18.286713,19072,2.4
18.29073,19152,2.41
18.294484,19408,2.43
18.298527,19536,2.45
18.302562,19680,2.47
18.306595,19824,2.48
18.31062,19952,2.5
18.314655,20112,2.52
18.318673,20224,2.54
18.322691,20352,2.55
18.326709,20480,2.57
18.330726,20624,2.58
18.334744,20736,2.6
18.338762,20864,2.61
18.342779,20976,2.63
18.346809,21072,2.64
18.350827,21200,2.66
18.354844,21328,2.67
18.358862,21408,2.68
18.362879,21488,2.69
18.366897,21600,2.7
18.370914,21680,2.72
18.374931,21776,2.73
18.378942,21872,2.73
18.38297,21936,2.74
18.38699,22000,2.75
18.391007,22048,2.76
18.395025,22112,2.77
18.39904,22160,2.77
18.40324,22240,2.78
18.407257,22272,2.79
18.413414,22320,2.79
18.417625,22384,2.8
18.421772,22448,2.81
18.425814,22448,2.81
18.429845,22480,2.81
18.433876,22512,2.82
18.437903,22528,2.82
18.441926,22576,2.82
18.445945,22624,2.83
18.449964,22656,2.83
18.453985,22672,2.83
18.458007,22688,2.84
18.462029,22720,2.84
18.46605,22720,2.84
18.47007,22736,2.84
18.474091,22768,2.85
18.478115,22784,2.85
18.482137,22784,2.85
18.486153,22784,2.85
18.490175,22784,2.85
18.494192,22768,2.85
18.498214,22784,2.85
18.502231,22784,2.85
18.506252,22752,2.85
18.510272,22768,2.85
18.514293,22784,2.85
18.51832,22784,2.85
18.521942,22800,2.85
18.525969,22816,2.84
18.529665,22800,2.85
18.533722,22784,2.85
18.537757,22768,2.85
18.541881,22768,2.85
18.54595,22784,2.85
18.550005,22784,2.85
18.554031,22768,2.85
18.558059,22784,2.85
18.562081,22768,2.85
18.566107,22752,2.85
18.570129,22768,2.85
18.574153,22768,2.85
18.578173,22800,2.85
18.582227,22768,2.85
18.586268,22784,2.85
18.590308,22784,2.85
18.594336,22768,2.85
18.598364,22784,2.85
18.602397,22784,2.85
18.606433,22800,2.85
18.610455,22816,2.85
18.614488,22816,2.85
18.618521,22816,2.86
18.622557,22832,2.85
18.62658,22816,2.86
18.630607,22880,2.86
18.634631,22896,2.86
18.63866,22912,2.86
18.642685,22928,2.87
18.646722,22960,2.87
18.650744,22960,2.87
18.654957,23008,2.88
18.658984,23040,2.88
18.663024,23088,2.89
18.667077,23088,2.89
18.671103,23152,2.9
18.675126,23200,2.9
18.679166,23248,2.91
18.683197,23280,2.91
18.687218,23328,2.92
18.69124,23328,2.93
18.695272,23408,2.93
18.699293,23408,2.93
18.703328,23456,2.94
18.707349,23536,2.94
18.711382,23552,2.95
18.715401,23584,2.95
18.719431,23600,2.95
18.723451,23648,2.96
18.727474,23648,2.96
18.731494,23680,2.96
18.735517,23696,2.96
18.739535,23728,2.97
18.743553,23744,2.97
18.747572,23760,2.97
18.751649,23792,2.97
18.755689,23792,2.97
18.759731,23776,2.97
18.763768,23744,2.97
18.76781,23776,2.98
18.771832,23824,2.98
18.775856,23824,2.98
18.780055,23808,2.98
18.784081,23824,2.98
18.7881,23840,2.98
18.792127,23856,2.98
18.796147,23856,2.98
18.800166,23872,2.98
18.804187,23872,2.98
18.80821,23872,2.99
18.81223,23920,2.99
18.816248,23920,2.99
18.820272,23920,2.99
18.824294,23952,2.99
18.828311,23952,3.0
18.832341,23968,3.0
18.836363,23968,3.0
18.840392,23984,3.0
18.844414,24000,3.0
18.848437,24000,3.0
18.852456,24032,3.01
18.856485,24080,3.01
18.860503,24064,3.01
18.864525,24096,3.01
18.868545,24080,3.01
18.87256,24112,3.02
18.876579,24112,3.02
18.8806,24144,3.02
18.88462,24160,3.02
18.888657,24192,3.02
18.892675,24240,3.03
18.896699,24240,3.03
18.900718,24256,3.03
18.904919,24288,3.04
18.908938,24320,3.04
18.912969,24352,3.05
18.916985,24368,3.05
18.921078,24416,3.05
18.925112,24432,3.06
18.929143,24448,3.06
18.93316,24480,3.06
18.937178,24512,3.06
18.941197,24544,3.07
18.945217,24560,3.07
18.949235,24576,3.07
18.953257,24592,3.07
18.957274,24560,3.07
18.961296,24592,3.07
18.965321,24560,3.07
18.96935,24560,3.07
18.973369,24592,3.08
18.977394,24608,3.08
18.981414,24592,3.08
18.985433,24576,3.07
18.989451,24592,3.07
18.993473,24576,3.07
18.99749,24560,3.07
19.001512,24576,3.07
19.005529,24560,3.07
19.009551,24576,3.07
19.01357,24592,3.07
19.017604,24560,3.07
19.021627,24512,3.07
19.025661,24528,3.06
19.029858,24480,3.06
19.033887,24384,3.04
19.037906,24288,3.03
19.041941,24112,3.0
19.045961,23936,2.98
19.049985,23760,2.96
19.054005,23536,2.93
19.058029,23232,2.89
19.062049,22928,2.85
19.066072,22560,2.8
19.070089,22208,2.75
19.07411,21824,2.7
19.078128,21376,2.65
19.082143,20976,2.59
19.086161,20512,2.54
19.090183,20096,2.49
19.094202,19680,2.44
19.098224,19280,2.38
19.102242,18816,2.33
19.106309,18448,2.28
19.110343,18032,2.23
19.114373,17600,2.18
19.118399,17216,2.13
19.122427,16832,2.08
19.126448,16464,2.04
19.130473,16096,1.99
19.134494,15728,1.94
19.138517,15360,1.9
19.142537,15008,1.86
19.146556,14688,1.82
19.150574,14400,1.78
19.154775,14064,1.74
19.158803,13776,1.7
19.162822,13472,1.67
19.166841,13184,1.63
19.170877,12928,1.6
19.174896,12688,1.57
19.17892,12448,1.54
19.182938,12192,1.51
19.186954,11936,1.48
19.190971,11680,1.44
19.194994,11440,1.41
19.199017,11200,1.39
19.203043,10976,1.36
19.207062,10784,1.33
19.211088,10576,1.31
19.215108,10384,1.29
19.219123,10208,1.27
19.223149,10080,1.25
19.227171,9952,1.24
19.231191,9856,1.23
19.23522,9744,1.21
19.23924,9648,1.2
19.243263,9552,1.19
19.247281,9456,1.18
19.251315,9360,1.17
19.255341,9280,1.16
19.259363,9216,1.15
19.263382,9136,1.14
19.267409,9104,1.13
19.271428,9056,1.13
19.275446,9040,1.13
19.279651,9040,1.13
19.28368,9024,1.13
19.287699,9024,1.13
19.291725,9024,1.13
19.295745,9024,1.13
19.299765,9024,1.13
19.303783,9040,1.13
19.307801,9040,1.13
19.311818,9040,1.13
19.315841,9040,1.13
19.319864,9024,1.13
19.323886,9040,1.13
19.327905,9024,1.13
19.33192,9024,1.13
19.335938,9024,1.13
19.339961,9056,1.13
19.343979,9040,1.13
19.347998,9040,1.13
19.352014,9040,1.13
19.356035,9072,1.13
19.360054,9040,1.13
19.364076,9024,1.13
19.368094,9024,1.13
19.372116,9040,1.13
19.376134,9040,1.13
19.380161,9040,1.13
19.384179,9040,1.13
19.388213,9040,1.13
19.392233,9056,1.13
19.396255,9088,1.14
19.400274,9136,1.15
19.404471,9216,1.16
19.408492,9264,1.16
19.412512,9360,1.18
19.41653,9456,1.19
19.420568,9552,1.2
19.424628,9648,1.21
19.42865,9744,1.22
19.432669,9824,1.24
19.436685,9920,1.25
19.440706,10016,1.26
19.444745,10080,1.27
19.448768,10160,1.28
19.452789,10240,1.29
19.456822,10320,1.29
19.460853,10416,1.31
19.464874,10480,1.31
19.468893,10560,1.32
19.472913,10640,1.33
19.476929,10720,1.34
19.48095,10784,1.35
19.48498,10848,1.36
19.488999,10960,1.38
19.493015,11056,1.39
19.497034,11136,1.4
19.501063,11232,1.41
19.505083,11312,1.42
19.509099,11408,1.43
19.513117,11488,1.44
19.517138,11568,1.45
19.521159,11664,1.47
19.525195,11776,1.48
19.529393,11856,1.49
19.533422,11936,1.5
19.537443,12000,1.5
19.541465,12064,1.51
19.545483,12128,1.52
19.549499,12192,1.53
19.553518,12240,1.53
19.55754,12288,1.54
19.561558,12304,1.54
19.565573,12320,1.54
19.569591,12336,1.54
19.573611,12352,1.54
19.577632,12368,1.55
19.581649,12368,1.55
19.585667,12352,1.54
19.58969,12368,1.54
19.593708,12336,1.54
19.597735,12352,1.54
19.601753,12352,1.54
19.605775,12352,1.54
19.609793,12336,1.54
19.613819,12368,1.55
19.61784,12352,1.54
19.621869,12352,1.54
19.625894,12352,1.54
19.629917,12352,1.54
19.63393,12336,1.54
19.637952,12352,1.54
19.641968,12336,1.54
19.645988,12368,1.54
19.650005,12352,1.54
19.654204,12336,1.54
19.658225,12320,1.54
19.662247,12304,1.54
19.666264,12288,1.54
19.670285,12288,1.53
19.674302,12272,1.53
19.678318,12240,1.53
19.682336,12224,1.53
19.686364,12176,1.52
19.690389,12176,1.52
19.694407,12160,1.52
19.698428,12128,1.51
19.70245,12112,1.51
19.706469,12064,1.51
19.710486,12064,1.51
19.714507,12032,1.5
19.718539,12016,1.5
19.722557,11984,1.5
19.726578,11952,1.49
19.730598,11952,1.49
19.734629,11936,1.49
19.738648,11920,1.49
19.742671,11920,1.49
19.746688,11888,1.49
19.750755,11888,1.49
19.754791,11888,1.49
19.758819,11888,1.48
19.762841,11888,1.49
19.766865,11904,1.49
19.770884,11888,1.49
19.7749,11888,1.49
19.779139,11904,1.49
19.783167,11888,1.49
19.787187,11888,1.49
19.791203,11904,1.49
19.795221,11904,1.49
19.799238,11888,1.49
19.803257,11872,1.49
19.807288,11888,1.49
19.81131,11888,1.49
19.815343,11888,1.49
19.819364,11904,1.49
19.823395,11904,1.49
19.827418,11888,1.49
19.831434,11920,1.49
19.835453,11904,1.49
19.839485,11904,1.49
19.843504,11888,1.49
19.847534,11888,1.49
19.851556,11904,1.49
19.855579,11936,1.49
19.8596,11968,1.5
19.863625,12016,1.5
19.867646,12048,1.51
19.871668,12128,1.52
19.875689,12208,1.53
19.879706,12288,1.54
19.883724,12384,1.55
19.887745,12480,1.57
19.891763,12576,1.58
19.895806,12704,1.59
19.899825,12784,1.6
19.904025,12880,1.62
19.908047,12992,1.63
19.91208,13056,1.64
19.9161,13152,1.65
19.920144,13216,1.66
19.924228,13280,1.66
19.928256,13344,1.67
19.932273,13424,1.68
19.936304,13488,1.69
19.940329,13536,1.7
19.944355,13600,1.7
19.948384,13632,1.71
19.952417,13728,1.72
19.956439,13808,1.73
19.960462,13840,1.73
19.964485,13904,1.74
19.968523,13952,1.75
19.972545,13968,1.75
19.976571,14000,1.75
19.980593,14016,1.75
19.98461,14000,1.75
19.988636,14000,1.75
19.992659,14016,1.75
19.99668,14032,1.75
20.000713,14048,1.75
20.004733,14032,1.75
20.008767,14032,1.75
20.012789,14016,1.75
20.016828,14016,1.75
20.02085,14016,1.75
20.02489,14016,1.75
20.029087,14016,1.75
20.033121,14032,1.75
20.037141,14000,1.75
20.041161,14032,1.75
20.04518,14000,1.75
20.049203,13968,1.74
20.053223,13936,1.74
20.057239,13840,1.73
20.061258,13744,1.71
20.065282,13648,1.7
20.069302,13536,1.69
20.073334,13440,1.67
20.077358,13280,1.65
20.081383,13168,1.64
20.085406,13040,1.62
20.089427,12880,1.6
20.093448,12688,1.58
20.097474,12528,1.55
20.101497,12320,1.53
20.10552,12160,1.51
20.10954,12000,1.5
20.113563,11904,1.48
20.117582,11744,1.46
20.121602,11600,1.44
20.125625,11472,1.42
20.129648,11280,1.4
20.133669,11152,1.39
20.137703,11056,1.37
20.141723,10928,1.36
20.145746,10864,1.35
20.149766,10768,1.34
20.153966,10704,1.34
20.15799,10672,1.33
20.162014,10624,1.33
20.166038,10608,1.33
20.170064,10624,1.33
20.174083,10608,1.33
20.17811,10624,1.33
20.182131,10624,1.33
20.186159,10608,1.33
20.190177,10624,1.33
20.194194,10624,1.33
20.198212,10608,1.33
20.202242,10624,1.33
20.206262,10624,1.33
20.210284,10608,1.33
20.214302,10608,1.33
20.218318,10624,1.33
20.222335,10624,1.33
20.226362,10624,1.33
20.230387,10624,1.33
20.234409,10640,1.33
20.238427,10640,1.33
20.242442,10656,1.33
20.24646,10704,1.34
20.250489,10784,1.35
20.254508,10832,1.36
20.258528,10912,1.37
20.262546,11008,1.38
20.26657,11136,1.4
20.270589,11264,1.42
20.274612,11408,1.43
20.27881,11504,1.45
20.282833,11696,1.47
20.286853,11824,1.49
20.290882,11968,1.5
20.294901,12080,1.52
20.298928,12208,1.54
20.302954,12352,1.55
20.306991,12480,1.57
20.311014,12592,1.58
20.315053,12720,1.6
20.319071,12816,1.61
20.323096,12944,1.63
20.32712,13056,1.64
20.331147,13136,1.65
20.335168,13216,1.66
20.339205,13296,1.67
20.343229,13328,1.67
20.347252,13424,1.68
20.351271,13472,1.69
20.35529,13520,1.69
20.35931,13552,1.69
20.36334,13552,1.7
20.367362,13568,1.7
20.371382,13552,1.7
20.375401,13552,1.69
20.379423,13552,1.69
20.383441,13552,1.69
20.387461,13568,1.7
20.391475,13568,1.7
20.395504,13552,1.7
20.399538,13552,1.69
20.403745,13552,1.69
20.40777,13568,1.7
20.41179,13568,1.7
20.41581,13552,1.69
20.419834,13536,1.69
20.423894,13488,1.68
20.427955,13408,1.67
20.43207,13328,1.66
20.436107,13232,1.65
20.440123,13104,1.63
20.444144,12976,1.61
20.448164,12832,1.59
20.452178,12640,1.57
20.456196,12448,1.55
20.460207,12256,1.52
20.464222,12080,1.5
20.468238,11920,1.48
20.472254,11728,1.46
20.476266,11552,1.43
20.480283,11344,1.4
20.484301,11136,1.38
20.488318,10944,1.36
20.492333,10784,1.34
20.496351,10608,1.32
20.500381,10464,1.3
20.504405,10320,1.28
20.508422,10176,1.26
20.512441,10048,1.25
20.516457,9936,1.23
20.52052,9824,1.22
20.524558,9744,1.21
20.52877,9648,1.2
20.532791,9552,1.19
20.536822,9472,1.18
20.54083,9424,1.17
20.544848,9376,1.17
20.548869,9344,1.17
20.552887,9328,1.17
20.556906,9328,1.17
20.560924,9328,1.17
20.564938,9328,1.17
20.568955,9328,1.17
20.572966,9328,1.17
20.576983,9328,1.17
20.581,9328,1.17
20.585017,9328,1.17
20.589031,9328,1.17
20.593046,9328,1.17
20.597063,9344,1.17
20.601079,9344,1.17
20.60509,9360,1.17
20.609107,9424,1.18
20.613124,9488,1.19
20.617141,9584,1.2
20.621155,9680,1.22
20.625174,9792,1.23
20.629196,9936,1.25
20.633216,10096,1.27
20.637231,10272,1.3
20.64125,10448,1.32
20.645266,10672,1.35
20.649285,10880,1.38
20.653479,11120,1.41
20.657503,11392,1.44
20.661522,11648,1.47
20.665539,11888,1.5
20.669548,12128,1.53
20.673561,12384,1.56
20.677576,12656,1.6
20.68159,12912,1.63
20.685603,13184,1.66
20.689618,13424,1.69
20.693628,13664,1.73
20.697643,13936,1.76
20.701659,14192,1.79
20.705673,14448,1.82
20.709682,14688,1.86
20.713697,14976,1.89
20.717712,15280,1.93
20.721727,15568,1.96
20.725742,15856,2.0
20.729766,16144,2.04
20.733782,16448,2.07
20.737802,16720,2.11
20.741822,16992,2.14
20.745852,17296,2.18
20.749876,17584,2.22
20.75389,17872,2.25
20.757905,18144,2.28
20.761921,18400,2.32
20.765939,18704,2.35
20.769956,18960,2.38
20.773964,19216,2.42
20.778162,19472,2.45
20.782182,19680,2.48
20.7862,19936,2.51
20.790217,20176,2.53
20.794236,20352,2.56
20.798249,20576,2.59
20.802269,20752,2.61
20.806282,20976,2.63
20.810301,21152,2.65
20.814316,21312,2.67
20.818337,21456,2.69
20.822361,21648,2.72
20.826388,21808,2.73
20.830409,21968,2.75
20.83443,22064,2.77
20.838449,22176,2.78
20.842467,22288,2.79
20.84648,22400,2.8
20.850499,22464,2.82
20.854516,22544,2.82
20.858535,22624,2.83
20.862551,22672,2.84
20.866568,22704,2.84
20.870585,22736,2.84
20.874601,22720,2.84
20.878615,22736,2.84
20.882629,22752,2.84
20.886643,22736,2.84
20.890655,22752,2.84
20.894669,22752,2.84
20.898695,22736,2.84
20.902883,22752,2.84
20.906902,22736,2.84
20.910916,22736,2.84
20.91493,22736,2.84
20.918944,22752,2.84
20.922989,22752,2.84
20.927021,22736,2.84
20.931042,22736,2.84
20.935057,22720,2.84
20.939074,22704,2.84
20.943088,22672,2.83
20.947103,22592,2.82
