Time,Raw Value,Voltage
1106.572029004,26416,3.302
1106.575154848,26400,3.304
1106.578284173,26416,3.304
1106.58139861,26432,3.3
1106.584516102,26448,3.302
1106.587621872,26448,3.304
1106.590741438,26432,3.302
1106.593867041,26432,3.302
1106.59697744,26416,3.3
1106.600111062,26400,3.304
1106.603376498,26432,3.304
1106.606476138,26416,3.304
1106.609574167,26432,3.304
1106.61267003,26448,3.306
1106.615764226,26448,3.304
1106.618884144,26448,3.304
1106.621981469,26448,3.304
1106.625093795,26432,3.304
1106.628198027,26432,3.304
1106.631299668,26432,3.306
1106.634414549,26448,3.306
1106.643341229,26448,3.304
1106.649504751,26432,3.304
1106.65333363,26448,3.304
1106.656424381,26416,3.302
1106.659517411,26416,3.304
1106.662613551,26416,3.302
1106.665717672,26432,3.302
1106.668818239,26416,3.302
1106.671929379,26416,3.302
1106.675049982,26416,3.304
1106.678173993,26416,3.304
1106.681300466,26416,3.304
1106.684420606,26432,3.3
1106.687663265,26432,3.3
1106.690775164,26432,3.304
1106.693881193,26432,3.302
1106.696999833,26432,3.3
1106.700119863,26432,3.306
1106.703253132,26432,3.304
1106.706359476,26432,3.304
1106.709457802,26448,3.306
1106.71255772,26448,3.304
1106.715670564,26432,3.304
1106.718782815,26432,3.306
1106.722025547,26448,3.306
1106.725157391,26448,3.306
1106.72826118,26432,3.306
1106.731394801,26432,3.304
1106.734501386,26448,3.304
1106.743326493,26432,3.304
1106.749409015,26432,3.306
1106.753317449,26448,3.306
1106.756424701,26432,3.304
1106.75954623,26416,3.304
1106.762665185,26400,3.3
1106.765794936,26416,3.302
1106.769029613,26432,3.302
1106.772138772,26416,3.3
1106.775235838,26400,3.3
1106.778342701,26416,3.302
1106.781464989,26448,3.302
1106.784573926,26432,3.302
1106.787697307,26448,3.302
1106.79080941,26432,3.302
1106.793927125,26432,3.304
1106.797063765,26416,3.302
1106.80017859,26400,3.304
1106.803311194,26432,3.302
1106.806545611,26432,3.304
1106.809635585,26432,3.306
1106.812764873,26432,3.304
1106.815874588,26432,3.304
1106.818953561,26432,3.304
1106.822041739,26448,3.304
1106.825137861,26432,3.304
1106.828232279,26432,3.304
1106.831335586,26432,3.304
1106.834425041,26432,3.306
1106.837513607,26448,3.304
1106.840602748,26432,3.304
1106.843817388,26448,3.304
1106.846904824,26448,3.304
1106.854343157,26432,3.302
1106.86035679,26432,3.304
1106.864244595,26432,3.302
1106.867328569,26432,3.3
1106.870429561,26400,3.3
1106.873501535,26416,3.302
1106.876590842,26416,3.304
1106.879686927,26416,3.304
1106.882795975,26432,3.304
1106.886015837,26416,3.306
1106.889108348,26416,3.304
1106.892193784,26400,3.304
1106.895289906,26416,3.304
1106.898384472,26432,3.304
1106.901484353,26432,3.304
1106.904584272,26448,3.304
1106.907671782,26432,3.306
1106.910752256,26432,3.304
1106.913848489,26432,3.304
1106.916945037,26432,3.306
1106.92005514,26432,3.304
1106.923278058,26432,3.306
1106.92638292,26448,3.306
1106.929475635,26416,3.304
1106.932582997,26448,3.306
